#hg19.knownCanonical.chrom	hg19.knownCanonical.chromStart	hg19.knownCanonical.chromEnd	hg19.knownCanonical.clusterId	hg19.knownCanonical.transcript	hg19.kgXref.geneSymbol
chr1	26648349	26680621	486	uc001bmd.4	AIM1L
chr1	26688124	26699266	487	uc009vsj.1	ZNF683
chr1	26737268	26756219	488	uc001bmj.3	LIN28A
chr1	26758772	26797795	489	uc001bmk.3	DHDDS
chr1	26789254	26794028	490	uc001bmo.1	AL050085
chr1	26798901	26803133	491	uc001bmp.4	HMGN2
chr1	26872342	26901520	492	uc001bms.1	RPS6KA1
chr1	26881032	26881084	493	uc021ojp.1	MIR1976
chr1	27022521	27108601	494	uc001bmv.1	ARID1A
chr1	27114453	27124894	495	uc001bmz.3	PIGV
chr1	27145536	27392034	496	uc021ojq.1	BC016143
chr1	27153200	27182211	497	uc001bnb.3	ZDHHC18
chr1	27189632	27190947	498	uc001bnc.1	SFN
chr1	27189786	27190449	499	uc010ofi.1	SFN
chr1	27205872	27216869	500	uc001bnd.1	GPN2
chr1	27216978	27226962	501	uc001bne.3	GPATCH3
chr1	27237974	27240567	502	uc001bnf.3	NR0B2
chr1	27248223	27272887	503	uc001bng.1	NUDC
chr1	27276046	27286901	504	uc001bni.2	C1orf172
chr1	27320194	27327377	505	uc001bnj.4	TRNP1
chr1	27331510	27339333	506	uc010ofj.2	FAM46B
chr1	27425299	27481451	507	uc001bnm.3	SLC9A1
chr1	27533765	27533868	508	uc021ojs.1	DL490887
chr1	27561006	27635110	509	uc001bno.3	WDTC1
chr1	27648635	27662891	510	uc001bnr.4	TMEM222
chr1	27650364	27653016	511	uc021oju.1	LOC644961
chr1	27668482	27680423	512	uc001bnw.2	SYTL1
chr1	27681669	27693337	513	uc001bny.1	MAP3K6
chr1	27695600	27701315	514	uc001boa.3	FCN3
chr1	27705595	27709805	515	uc001boc.3	CD164L2
chr1	27719151	27722317	516	uc001bod.3	GPR3
chr1	27730733	27816678	517	uc001bof.2	WASF2
chr1	27860755	27930143	518	uc009vsy.3	AHDC1
chr1	27938800	27961727	519	uc001bom.3	FGR
chr1	27992571	27998724	520	uc001bon.1	IFI6
chr1	28052489	28089423	521	uc001bor.3	FAM76A
chr1	28099693	28150963	522	uc001bou.4	STX12
chr1	28157251	28178183	523	uc001bov.2	PPP1R8
chr1	28160911	28161077	524	uc001boy.1	SCARNA1
chr1	28199054	28213193	525	uc001bpc.4	C1orf38
chr1	28218048	28241236	526	uc001bpe.1	RPA2
chr1	28261503	28285663	527	uc001bpg.3	SMPDL3B
chr1	28286503	28294604	528	uc001bph.1	XKR8
chr1	28296854	28415148	529	uc001bpi.2	EYA3
chr1	28421445	28423069	530	uc010ofv.1	SPCS2
chr1	28473676	28503455	531	uc001bpl.3	PTAFR
chr1	28526789	28559542	532	uc001bpn.3	DNAJC8
chr1	28562601	28564616	533	uc001bpq.3	ATPIF1
chr1	28567542	28567564	534	uc021okb.1	JA611241
chr1	28585962	28609002	535	uc001bps.3	SESN2
chr1	28655512	28662478	536	uc009vtg.3	MED18
chr1	28696092	28826881	537	uc001bpw.3	PHACTR4
chr1	28844744	28865708	538	uc001bqf.2	RCC1
chr1	28832454	28837404	539	uc001bqd.3	SNHG3
chr1	28879528	28905057	540	uc001bqi.3	TRNAU1AP
chr1	28905049	28908383	541	uc001bqo.3	SNHG12
chr1	28905254	28905334	542	uc001bqq.1	SNORD99
chr1	28919006	28921088	543	uc001bqv.3	RAB42
chr1	28929608	28969604	544	uc001bqy.3	TAF12
chr1	28975111	28975246	545	uc009vtj.1	RNU11
chr1	28995239	29042115	546	uc001bqz.3	GMEB1
chr1	29016176	29016306	547	uc021oke.1	SCARNA24
chr1	29063132	29096287	548	uc021okf.1	YTHDF2
chr1	29138653	29190208	549	uc001brf.1	OPRD1
chr1	29213602	29446558	550	uc001brm.2	EPB41
chr1	29445936	29450421	551	uc001brn.2	TMEM200B
chr1	29474249	29508637	552	uc001bro.3	SRSF4
chr1	29519384	29557454	553	uc001brq.1	MECR
chr1	29563027	29653325	554	uc001bru.3	PTPRU
chr1	30486798	30510456	555	uc001bry.3	BC042538
chr1	31184123	31196432	556	uc001brz.3	MATN1
chr1	31191618	31199593	557	uc001bsb.1	LOC100129196
chr1	31205314	31230683	558	uc001bsc.2	LAPTM5
chr1	31212002	31212079	559	uc021okj.1	MIR4420
chr1	31342312	31381480	560	uc001bse.2	SDC3
chr1	31404352	31538564	561	uc001bsh.1	PUM1
chr1	31408535	31408623	562	uc021okk.1	SNORD103A
chr1	31421964	31422052	563	uc021okl.1	SNORD103A
chr1	31441009	31441084	564	uc001bsl.1	SNORD85
chr1	31460911	31461481	565	uc001bsm.3	PRO0611
chr1	31652591	31712734	566	uc010ogd.2	NKAIN1
chr1	31732414	31742513	567	uc009vtt.3	SNRNP40
chr1	31732414	31769644	568	uc001bso.3	SNRNP40
chr1	31769841	31837780	569	uc001bsp.1	ZCCHC17
chr1	31838099	31845923	570	uc001bss.1	FABP3
chr1	31885962	31907527	571	uc001bst.3	SERINC2
chr1	31971838	31974167	572	uc021okn.1	LOC149086
chr1	31984035	31989846	573	uc001bsy.1	LOC284551
chr1	32042085	32053287	574	uc001bta.3	TINAGL1
chr1	32083300	32092919	575	uc009vtx.2	HCRTR1
chr1	32095462	32110838	576	uc001bth.2	PEF1
chr1	32117847	32169768	577	uc001btk.1	COL16A1
chr1	32192717	32229648	578	uc001btn.3	BAI2
chr1	32224260	32224336	579	uc021okr.1	MIR4254
chr1	32256024	32281580	580	uc001bts.1	SPOCD1
chr1	32372021	32403988	581	uc001bty.2	PTP4A2
chr1	32479490	32509472	582	uc001bub.3	KHDRBS1
chr1	32538502	32568467	583	uc010ogv.2	TMEM39B
chr1	32573643	32642168	584	uc001bug.3	KPNA6
chr1	32645344	32663886	585	uc001bui.3	TXLNA
chr1	32666201	32670991	586	uc001bul.1	CCDC28B
chr1	32671235	32674288	587	uc009vua.2	IQCC
chr1	32674694	32681797	588	uc001bun.2	DCDC2B
chr1	32681797	32687926	589	uc001buq.4	TMEM234
chr1	32687958	32697205	590	uc009vuc.3	EIF3I
chr1	32697260	32707311	591	uc001buv.4	MTMR9LP
chr1	32712817	32714461	592	uc001buw.3	FAM167B
chr1	32739711	32751766	593	uc001buy.3	LCK
chr1	32757707	32799224	594	uc001bvb.1	HDAC1
chr1	32799439	32801834	595	uc001bvd.3	MARCKSL1
chr1	32826870	32827844	596	uc021oku.1	LOC100128071
chr1	32827861	32829924	597	uc001bvf.3	TSSK3
chr1	32830704	32860062	598	uc001bvh.4	BSDC1
chr1	32930657	32953459	599	uc001bvl.4	ZBTB8B
chr1	33004771	33071542	600	uc001bvn.3	ZBTB8A
chr1	33087306	33116185	601	uc001bvp.3	ZBTB8OS
chr1	33116748	33151812	602	uc001bvr.3	RBBP4
chr1	33145506	33168361	603	uc001bvt.2	SYNC
chr1	33207511	33240571	604	uc001bvu.1	KIAA1522
chr1	33240839	33283633	605	uc001bvy.1	YARS
chr1	33283175	33324476	606	uc001bwc.3	S100PBP
chr1	33327868	33338082	607	uc001bwg.3	FNDC5
chr1	33352097	33360247	608	uc001bwh.3	HPCA
chr1	33360195	33366953	609	uc001bwi.1	TMEM54
chr1	33402049	33430286	610	uc010oho.2	RNF19B
chr1	33452675	33498070	611	uc001bwn.3	BC036308
chr1	33476825	33502512	612	uc001bwp.2	AK2
chr1	33546713	33585995	613	uc001bwr.3	ADC
chr1	33607471	33608831	614	uc001bxa.1	AX747064
chr1	33611002	33647671	615	uc001bxb.3	TRIM62
chr1	33722173	33766320	616	uc001bxc.1	ZNF362
chr1	33789223	33841194	617	uc001bxg.1	PHC2
chr1	33797993	33798093	618	uc021okw.1	MIR3605
chr1	33802166	33802465	619	uc021okx.1	7SK
chr1	33938231	33961995	620	uc001bxj.4	ZSCAN20
chr1	33979608	34630875	621	uc001bxm.1	CSMD2
chr1	34326075	34330392	622	uc001bxp.3	HMGB4
chr1	34334556	34351059	623	uc001bxr.3	LOC402779
chr1	34642552	34684731	624	uc001bxt.3	C1orf94
chr1	35220720	35224112	625	uc001bxu.3	GJB5
chr1	35225341	35229325	626	uc001bxv.1	GJB4
chr1	35244163	35244247	627	uc021ola.1	Mir_548
chr1	35247910	35251967	628	uc001bxy.3	GJB3
chr1	35258598	35261348	629	uc001bya.3	GJA4
chr1	35315962	35325417	630	uc001byb.3	C1orf212
chr1	35331036	35370984	631	uc001byc.3	DLGAP3
chr1	35441299	35444307	632	uc021olf.1	LOC653160
chr1	35447126	35450948	633	uc001bye.3	ZMYM6NB
chr1	35451766	35497569	634	uc001byh.3	ZMYM6
chr1	35544971	35581455	635	uc001bym.3	ZMYM1
chr1	35641980	35646083	636	uc001byq.3	AL831889
chr1	35649200	35658743	637	uc001bys.3	SFPQ
chr1	35734567	35887545	638	uc001byt.3	ZMYM4
chr1	35833689	35835012	639	uc001byv.2	AF119915
chr1	35899090	36023037	640	uc001byx.3	KIAA0319L
chr1	36023392	36032380	641	uc001bza.3	NCDN
chr1	36065142	36107445	642	uc001bzf.2	PSMB2
chr1	36038970	36060927	643	uc010ohy.2	TFAP2E
chr1	36179476	36184790	644	uc001bzh.1	C1orf216
chr1	36197712	36235551	645	uc001bzi.3	CLSPN
chr1	36273827	36323490	646	uc001bzj.2	EIF2C4
chr1	36348809	36389899	647	uc001bzl.3	EIF2C1
chr1	36391432	36395210	648	uc001bzm.1	AK025726
chr1	36396682	36522063	649	uc001bzp.3	EIF2C3
chr1	36549675	36553876	650	uc001bzr.3	TEKT2
chr1	36554452	36559533	651	uc001bzt.3	ADPRHL2
chr1	36560843	36565850	652	uc001bzv.2	COL8A2
chr1	36602172	36615067	653	uc001bzx.3	TRAPPC3
chr1	36621802	36646441	654	uc001bzz.3	MAP7D1
chr1	36690016	36770957	655	uc001cae.4	THRAP3
chr1	36771993	36787379	656	uc010oia.1	SH3D21
chr1	36787631	36789755	657	uc001caj.1	FAM176B
chr1	36805224	36851485	658	uc001cak.1	STK40
chr1	36859030	36863493	659	uc001cao.1	LSM10
chr1	36883506	36916086	660	uc001caq.3	OSCP1
chr1	36921361	36930040	661	uc001cas.2	MRPS15
chr1	36931643	36948915	662	uc001caw.2	CSF3R
chr1	37261127	37499844	663	uc001caz.2	GRIK3
chr1	37627163	37627235	664	uc021oll.1	MIR4255
chr1	37920479	37940044	665	uc021olm.1	LOC728431
chr1	37940118	37949978	666	uc001cbb.4	ZC3H12A
chr1	37958175	37980364	667	uc001cbe.1	MEAF6
chr1	38002141	38019903	668	uc001cbi.3	SNIP1
chr1	38022519	38032458	669	uc001cbj.3	DNALI1
chr1	38032412	38061586	670	uc001cbk.3	GNL2
chr1	38076950	38100595	671	uc001cbm.2	RSPO1
chr1	38147241	38156192	672	uc001cbp.3	C1orf109
chr1	38158158	38175391	673	uc001cbr.3	CDCA8
chr1	38181645	38230824	674	uc009vvi.3	EPHA10
chr1	38259773	38267278	675	uc001cby.2	MANEAL
chr1	38268613	38273865	676	uc001cca.1	YRDC
chr1	38272650	38275126	677	uc001ccb.1	C1orf122
chr1	38273472	38275126	678	uc001ccd.2	C1orf122
chr1	38275238	38325292	679	uc001cce.1	MTF1
chr1	38326368	38412729	680	uc001ccg.1	INPP5B
chr1	38349908	38349989	681	uc021oln.1	SNORA63
chr1	38422651	38455761	682	uc001cci.3	SF3A3
chr1	38462441	38471187	683	uc001cck.3	FHL3
chr1	38478383	38490497	684	uc001ccn.4	UTP11L
chr1	38509522	38512450	685	uc001ccp.1	POU3F1
chr1	38554902	38555001	686	uc021olo.1	MIR3659
chr1	38674705	38680439	687	uc021olp.1	LOC339442
chr1	39305014	39325340	688	uc001ccq.2	RRAGC
chr1	39328161	39339050	689	uc001ccs.3	MYCBP
chr1	39340222	39341770	690	uc021olr.1	GJA9
chr1	39351478	39407456	691	uc001ccu.1	RHBDL2
chr1	39456915	39471737	692	uc001ccw.3	AKIRIN1
chr1	39491966	39500308	693	uc001ccy.3	NDUFS5
chr1	39547088	39568889	694	uc010oir.2	MACF1
chr1	39796940	39952810	695	uc021olw.1	MACF1
chr1	39619835	39619968	696	uc021olu.1	5S_rRNA
chr1	39648409	39648505	697	uc021olv.1	Mir_562
chr1	39875175	39882154	698	uc009vvt.1	KIAA0754
chr1	39957317	39995541	699	uc001cdi.3	BMP8A
chr1	39970194	39970267	700	uc021olx.1	TRNA_Pseudo
chr1	39987951	40025370	701	uc001cdk.3	PPIEL
chr1	40026484	40042521	702	uc001cdl.2	PABPC4
chr1	40033045	40033182	703	uc001cdo.1	SNORA55
chr1	40089102	40105348	704	uc001cdp.3	HEYL
chr1	40124792	40137710	705	uc001cdq.1	NT5C1A
chr1	40144644	40157089	706	uc001cdr.3	HPCAL4
chr1	40204516	40229586	707	uc001cdw.3	PPIE
chr1	40223902	40254533	708	uc001cdz.1	BMP8B
chr1	40235196	40237020	709	uc001ceb.1	OXCT2
chr1	40306705	40349177	710	uc021olz.1	TRIT1
chr1	40361095	40367687	711	uc001cer.2	MYCL1
chr1	40420783	40435628	712	uc001ceu.3	MFSD2A
chr1	40506254	40538321	713	uc001cey.4	CAP1
chr1	40538381	40563142	714	uc001cfb.2	PPT1
chr1	40627040	40706593	715	uc001cfc.4	RLF
chr1	40713572	40717365	716	uc001cfe.2	TMCO2
chr1	40723732	40759856	717	uc001cfg.3	ZMPSTE24
chr1	40766162	40782981	718	uc001cfh.1	COL9A2
chr1	40839377	40888998	719	uc001cfj.3	SMAP2
chr1	40916336	40929390	720	uc001cfn.2	ZNF643
chr1	40943301	40962015	721	uc001cfo.3	ZNF642
chr1	40974432	40982214	722	uc001cfp.3	DEM1
chr1	40997232	41013841	723	uc001cft.2	ZNF684
chr1	41086351	41131324	724	uc001cfu.1	RIMS3
chr1	41154751	41157933	725	uc010ojl.1	LOC100130557
chr1	41157241	41237275	726	uc001cfx.4	NFYC
chr1	41220026	41220118	727	uc001cgf.2	MIR30E
chr1	41222955	41223044	728	uc001cgg.3	MIR30C1
chr1	41249683	41306124	729	uc001cgh.2	KCNQ4
chr1	41326727	41328018	730	uc001cgj.3	CITED4
chr1	41347313	41347427	731	uc021omc.1	Mir_584
chr1	41445006	41478235	732	uc001cgk.4	CTPS
chr1	41480261	41509562	733	uc021omd.1	LOC100507178
chr1	41481268	41487427	734	uc001cgm.2	SLFNL1
chr1	41492870	41707815	735	uc001cgs.3	SCMH1
chr1	41932607	41932699	736	uc021ome.1	5S_rRNA
chr1	41944445	41949874	737	uc009vwh.3	EDN2
chr1	41944445	41950344	738	uc001cgx.3	EDN2
chr1	41972035	42384496	739	uc001cha.4	HIVEP3
chr1	42619091	42621495	740	uc001chc.1	GUCA2B
chr1	42628361	42630395	741	uc001chd.1	GUCA2A
chr1	42642209	42800903	742	uc001chf.3	FOXJ3
chr1	42846467	42889900	743	uc001chi.2	RIMKLA
chr1	42896000	42921938	744	uc001chj.3	ZMYND12
chr1	42922172	42926086	745	uc001chl.3	PPCS
chr1	43000559	43120335	746	uc009vwk.1	CCDC30
chr1	43124047	43142429	747	uc001chq.3	PPIH
chr1	43144356	43147330	748	uc001chr.3	AF086102
chr1	43148065	43168020	749	uc001chs.3	YBX1
chr1	43198763	43205925	750	uc001cht.1	CLDN19
chr1	43212005	43232755	751	uc001chx.4	LEPRE1
chr1	43232915	43241413	752	uc001cia.4	C1orf50
chr1	43253660	43263901	753	uc021omg.1	LOC100129924
chr1	43272722	43283059	754	uc001cib.2	CCDC23
chr1	43291248	43310660	755	uc001cie.1	ERMAP
chr1	43312243	43318146	756	uc001cig.3	ZNF691
chr1	43323292	43354460	757	uc001cij.1	BC043541
chr1	43391045	43424847	758	uc001cik.2	SLC2A1
chr1	43424719	43449029	759	uc001cil.3	FLJ32224
chr1	43489219	43489308	760	uc021omj.1	U6
chr1	43585818	43611958	761	uc009vwn.1	AK309744
chr1	43613593	43622067	762	uc009vwo.3	FAM183A
chr1	43629844	43638241	763	uc010ojx.2	EBNA1BP2
chr1	43638000	43720029	764	uc021omk.1	WDR65
chr1	43735664	43739673	765	uc021oml.1	TMEM125
chr1	43747556	43751250	766	uc001cit.4	C1orf210
chr1	43766565	43788781	767	uc001ciu.3	TIE1
chr1	43803474	43820135	768	uc001ciw.3	MPL
chr1	43824625	43828873	769	uc001cix.3	CDC20
chr1	43829071	43833699	770	uc001cjb.3	ELOVL1
chr1	43849587	43855483	771	uc001cje.1	MED8
chr1	43855555	43919918	772	uc001cjk.2	SZT2
chr1	43916673	43919660	773	uc001cjo.3	HYI
chr1	43996546	44089343	774	uc001cjr.3	PTPRF
chr1	44115796	44171189	775	uc001cjx.3	KDM4A
chr1	44165408	44173012	776	uc021omr.1	LOC100132774
chr1	44173217	44396831	777	uc001ckb.3	ST3GAL3
chr1	44182137	44182227	778	uc021oms.1	U6
chr1	44398991	44402912	779	uc001ckt.3	ARTN
chr1	44412477	44433694	780	uc001ckx.3	IPO13
chr1	44435652	44439043	781	uc001ckz.3	DPH2
chr1	44440601	44443972	782	uc001cld.3	ATP6V0B
chr1	44445607	44456843	783	uc010okl.2	B4GALT2
chr1	44462154	44482997	784	uc001cll.3	SLC6A9
chr1	44457279	44462198	785	uc001clj.3	CCDC24
chr1	44584521	44600809	786	uc001clp.3	KLF17
chr1	44679124	44686351	787	uc001clq.1	DMAP1
chr1	44686741	44820939	788	uc001clt.3	ERI3
chr1	44870959	45117396	789	uc001clv.1	RNF220
chr1	45119500	45140099	790	uc001cmc.3	TMEM53
chr1	45140393	45191263	791	uc001cmf.2	C1orf228
chr1	45205489	45233438	792	uc001cmg.4	KIF2C
chr1	45241245	45244412	793	uc001cmi.3	RPS8
chr1	45241536	45241610	794	uc001cmj.1	SNORD55
chr1	45242163	45242261	795	uc001cmk.1	SNORD46
chr1	45243513	45243584	796	uc009vxi.3	SNORD38A
chr1	45244061	45244130	797	uc001cml.3	SNORD38B
chr1	45249256	45253426	798	uc001cmm.3	BEST4
chr1	45266035	45271667	799	uc001cmn.3	PLK3
chr1	45271585	45272957	800	uc001cmp.3	TCTEX1D4
chr1	45274153	45279801	801	uc010ole.1	BTBD19
chr1	45287937	45308616	802	uc010olf.2	PTCH2
chr1	45316193	45452361	803	uc001cmt.2	EIF2B3
chr1	45468219	45477027	804	uc009vxk.3	HECTD3
chr1	45477804	45481341	805	uc001cna.2	UROD
chr1	45482075	45672250	806	uc001cnd.2	ZSWIM5
chr1	45769581	45771291	807	uc010olk.2	LOC400752
chr1	45792544	45794346	808	uc001cne.3	HPDL
chr1	45794913	45805787	809	uc001cnh.3	MUTYH
chr1	45805341	45809650	810	uc009vxq.3	TOE1
chr1	45809554	45956840	811	uc001cns.1	TESK2
chr1	45959597	45965751	812	uc001cnw.3	CCDC163P
chr1	45965855	45976739	813	uc009vxv.3	MMACHC
chr1	45976706	45988562	814	uc021omw.1	PRDX1
chr1	46016454	46035723	815	uc001coe.3	AKR1A1
chr1	46049659	46084578	816	uc001coi.2	NASP
chr1	46085715	46089731	817	uc010olt.2	CCDC17
chr1	46092975	46152302	818	uc001coq.3	GPBP1L1
chr1	46111451	46112357	819	uc010olu.1	RPS15AP10
chr1	46153846	46160108	820	uc001cor.1	TMEM69
chr1	46164406	46216485	821	uc001cou.3	IPP
chr1	46269284	46501796	822	uc001cov.3	MAST2
chr1	46505811	46598380	823	uc001cpb.4	PIK3R3
chr1	46640748	46651634	824	uc001cpd.3	TSPAN1
chr1	46654352	46685977	825	uc001cpg.3	POMGNT1
chr1	46669005	46686928	826	uc010oma.2	C1orf190
chr1	46713366	46744145	827	uc009vye.2	RAD54L
chr1	46744071	46769038	828	uc001cpn.3	LRRC41
chr1	46769379	46782447	829	uc001cpp.3	UQCRH
chr1	46806389	46830690	830	uc001cpr.1	NSUN4
chr1	46859938	46879520	831	uc001cpu.2	FAAH
chr1	46899498	46911374	832	uc021ona.1	LOC729041
chr1	46972667	46979886	833	uc001cpx.3	DMBX1
chr1	47004367	47035927	834	uc021onb.1	LOC100507423
chr1	47011315	47015678	835	uc001cpy.2	KNCN
chr1	47011315	47016887	836	uc009vyh.1	KNCN
chr1	47023089	47069966	837	uc001cqb.3	MKNK1
chr1	47073386	47080805	838	uc001cqe.4	MOB3C
chr1	47100710	47134099	839	uc001cqh.3	ATPAF1
chr1	47140830	47184736	840	uc001cqk.4	KIAA0494
chr1	47137496	47139256	841	uc001cqj.3	ATPAF1-AS1
chr1	47139707	47157769	842	uc021ond.1	LOC100130197
chr1	47264669	47285021	843	uc001cqn.4	CYP4B1
chr1	47323905	47366147	844	uc001cqo.1	CYP4Z2P
chr1	47394845	47407156	845	uc001cqp.4	CYP4A11
chr1	47489239	47516423	846	uc001cqt.3	CYP4X1
chr1	47533159	47583992	847	uc001cqu.1	CYP4Z1
chr1	47603106	47614526	848	uc001cqv.1	CYP4A22
chr1	47649260	47655771	849	uc001cqw.3	PDZK1IP1
chr1	47681962	47689770	850	uc009vyq.2	TAL1
chr1	47681962	47695443	851	uc001cqx.2	TAL1
chr1	47691628	47691655	852	uc021onf.1	JA375062
chr1	47715810	47779819	853	uc001crd.1	STIL
chr1	47799468	47844511	854	uc001cri.3	CMPK1
chr1	47859449	47861215	855	uc001crj.1	AX748181
chr1	47881743	47883724	856	uc001crk.3	FOXE3
chr1	47897806	47900313	857	uc001crl.3	MGC12982
chr1	47901688	47906363	858	uc001crm.3	FOXD2
chr1	48226199	48462562	859	uc021ong.1	LOC388630
chr1	48567386	48648100	860	uc010omr.1	SKINTL
chr1	48688356	48714316	861	uc001cro.2	SLC5A9
chr1	48761043	48937876	862	uc001crr.2	SPATA6
chr1	48998526	50489626	863	uc001cru.2	AGBL4
chr1	49193539	49242547	864	uc001crx.4	BEND5
chr1	50574593	50667540	865	uc001csb.2	ELAVL4
chr1	50883222	50889119	866	uc010onb.2	DMRTA2
chr1	50906934	51425936	867	uc001cse.1	FAF1
chr1	51048075	51048183	868	uc021onh.1	U6
chr1	51435641	51440309	869	uc001csg.3	CDKN2C
chr1	51567905	51613754	870	uc001csh.3	C1orf185
chr1	51701944	51739119	871	uc001csi.4	RNF11
chr1	51752929	51810785	872	uc010onf.2	TTC39A
chr1	51819934	51984995	873	uc001csq.1	EPS15
chr1	52004296	52004401	874	uc021oni.1	U6
chr1	52082545	52254891	875	uc001csu.3	OSBPL9
chr1	52254865	52344609	876	uc001ctc.4	NRD1
chr1	52373627	52456436	877	uc001cth.3	RAB3B
chr1	52461412	52461712	878	uc021onk.1	Metazoa_SRP
chr1	52485803	52521047	879	uc001cti.3	TXNDC12
chr1	52497776	52499472	880	uc001ctj.1	KTI12
chr1	52521856	52556388	881	uc001ctk.3	BTF3L4
chr1	52608045	52812358	882	uc001cto.3	ZFYVE9
chr1	52816264	52831877	883	uc001ctq.2	CC2D1B
chr1	52838500	52870143	884	uc001ctu.3	ORC1
chr1	52870218	52883992	885	uc001ctw.4	PRPF38A
chr1	52870218	52883992	886	uc001ctv.4	PRPF38A
chr1	52888947	53018762	887	uc001cty.2	ZCCHC11
chr1	53068042	53074723	888	uc001cue.3	GPX7
chr1	53099065	53122737	889	uc001cuf.3	FAM159A
chr1	53152013	53164038	890	uc001cui.2	SELRC1
chr1	53192130	53293013	891	uc001cuj.3	ZYG11B
chr1	53308182	53360247	892	uc001cuk.2	ZYG11A
chr1	53361581	53387591	893	uc001cup.4	ECHDC2
chr1	53392900	53517289	894	uc001cur.2	SCP2
chr1	53527723	53551174	895	uc010onr.2	PODN
chr1	53552854	53608289	896	uc001cuy.3	SLC1A7
chr1	53580247	53584281	897	uc001cva.1	AX748428
chr1	53662100	53679869	898	uc001cvb.4	CPT2
chr1	53679771	53686289	899	uc001cvd.3	C1orf123
chr1	53692563	53704282	900	uc001cvf.2	MAGOH
chr1	53704281	53708455	901	uc001cvg.3	LOC100507564
chr1	53708040	53793821	902	uc001cvi.2	LRP8
chr1	53793904	53802889	903	uc001cvn.1	AK097571
chr1	53904042	53905693	904	uc009vzj.2	FLJ40434
chr1	53925071	53933158	905	uc001cvq.1	DMRTB1
chr1	53971905	54199877	906	uc001cvr.1	GLIS1
chr1	54231133	54304225	907	uc001cvs.3	TMEM48
chr1	54317391	54355487	908	uc001cvu.3	YIPF1
chr1	54359860	54376759	909	uc001cwb.3	DIO1
chr1	54387233	54411288	910	uc001cwh.3	HSPB11
chr1	54412036	54433839	911	uc001cwj.1	LRRC42
chr1	54474505	54483803	912	uc001cwm.1	LDLRAD1
chr1	54497348	54519111	913	uc001cwp.3	TMEM59
chr1	54519273	54565416	914	uc001cwt.1	TCEANC2
chr1	54519751	54519827	915	uc021ons.1	MIR4781
chr1	54604667	54619443	916	uc001cwv.1	CDCP2
chr1	54638026	54665746	917	uc009vzo.3	CYB5RL
chr1	54665839	54684056	918	uc001cxa.4	MRPL37
chr1	54692194	54872092	919	uc001cxe.3	SSBP3
chr1	55013806	55076005	920	uc001cxl.2	ACOT11
chr1	55074849	55089200	921	uc001cxn.3	FAM151A
chr1	55107426	55175939	922	uc010ooe.1	HEATR8
chr1	55181494	55208328	923	uc001cxx.4	TTC4
chr1	55222570	55230226	924	uc001cxy.3	PARS2
chr1	55246751	55266941	925	uc009vzt.1	TTC22
chr1	55271735	55307937	926	uc001cyb.4	C1orf177
chr1	55315299	55352921	927	uc001cyc.1	DHCR24
chr1	55352654	55353883	928	uc021onu.1	HP08874
chr1	55423541	55423614	929	uc021onv.1	TRNA_Lys
chr1	55446464	55457966	930	uc001cyd.3	TMEM61
chr1	55464616	55474465	931	uc001cye.3	BSND
chr1	55505148	55530526	932	uc001cyf.2	PCSK9
chr1	55532031	55681039	933	uc021onw.1	USP24
chr1	55681080	55683128	934	uc021onx.1	LOC100507634
chr1	55691313	55691396	935	uc021ony.1	MIR4422
chr1	55842198	55842525	936	uc021onz.1	7SK
chr1	55950543	55950645	937	uc021ooa.1	Y_RNA
chr1	56046709	56200675	938	uc001cyi.1	AK127270
chr1	56960418	57045257	939	uc001cyj.2	PPAP2B
chr1	57110989	57181008	940	uc001cyk.4	PRKAA2
chr1	57184476	57285369	941	uc001cym.4	C1orf168
chr1	57289353	57292593	942	uc001cyn.3	BC048114
chr1	57320442	57383894	943	uc001cyo.2	C8A
chr1	57394882	57431688	944	uc001cyp.3	C8B
chr1	57463578	58716211	945	uc001cys.1	DAB1
chr1	58326214	58328786	946	uc001cyu.1	BC047487
chr1	58933598	58934677	947	uc001cyw.1	AX746780
chr1	58946390	59012446	948	uc001cyy.3	OMA1
chr1	59041094	59043166	949	uc001cyz.4	TACSTD2
chr1	59120410	59165747	950	uc009wab.2	MYSM1
chr1	59246462	59249785	951	uc001cze.3	JUN
chr1	59250822	59365384	952	uc010oop.1	LOC100131060
chr1	59597607	59612479	953	uc010ooq.2	HSD52
chr1	59762624	60228402	954	uc009wac.3	FGGY
chr1	60198898	60198968	955	uc021oob.1	MIR4711
chr1	60238466	60254501	956	uc001czn.3	BC042048
chr1	60280532	60342050	957	uc001czo.3	HOOK1
chr1	60358979	60392423	958	uc001czq.3	CYP2J2
chr1	60454823	60539442	959	uc001czs.2	C1orf87
chr1	61125302	61291256	960	uc001czt.1	AK097193
chr1	61405915	61436448	961	uc001czu.3	BC030753
chr1	61547533	61928460	962	uc010oos.2	NFIA
chr1	62146718	62191095	963	uc001czz.1	TM2D1
chr1	62208148	62629591	964	uc001dab.3	INADL
chr1	62660473	62678001	965	uc001dae.4	L1TD1
chr1	62701836	62785083	966	uc001dah.4	KANK4
chr1	62901974	62917475	967	uc001dak.2	USP1
chr1	62920396	63153969	968	uc001dap.3	DOCK7
chr1	63063186	63071180	969	uc001das.1	ANGPTL3
chr1	63249776	63330941	970	uc001dau.3	ATG4C
chr1	63624753	63782901	971	uc001daw.2	LINC00466
chr1	63704613	63704845	972	uc021ood.1	7SK
